4:30 PM - 19 Nov 2015|Bill O'Reilly's transparent partisanship terrorism astounding http mm4a org 1OggKeR pic twitter com JpTmsBw2WX|117|67
4:00 PM - 19 Nov 2015|Paul Ryan couldn't come single thing asked what's wrong current refugee screening process http www dailykos com story 2015 11 19 1452085 -Paul-Ryan-comes-up-empty-when-pressed-on-what-s-wrong-with-our-current-refugee-screening-process|70|54
1:07 PM - 19 Nov 2015|Q How many refugees resettled since 9 11 A 745 000 Q How many arrested terror-related activity A 2 http econ st 1VVk3K1|65|45
10:43 PM - 16 Nov 2015|The Making 'Terrorist' How I framed Paris attacks #GamerGate trolls http thebea st 1N8864S pic twitter com OMhzo4DDm9|498|206
10:01 AM - 19 Nov 2015|Defeat ISIS trending We guys Our problems solved|7|22
6:35 AM - 19 Nov 2015|Stop Helping ISIS Its War Gray Zone @DanSanchezV @Antiwarcom https antiwar liberty stop-helping-isis-in-its-war-on-the-gray-zone #StarWars #ISIS pic twitter com GRAOvNd1XL|7|6
11:16 PM - 18 Nov 2015|@showusyourwork I wouldn't care someone wanted worship toaster Whatever blows ur skirt Just leave|1|1
10:37 PM - 18 Nov 2015|@ZuriFisher Evolution theory There theory OF evolution explains observable evolution occurs|1|2
1:33 PM - 18 Nov 2015|It's ISIS Another horrible Boko Haram bombing kills 32 marketplace http bit ly 1NbAR0y pic twitter com QpQn7vPeJ4|485|162
10:49 AM - 18 Nov 2015|I don't created map States Surrendered #Daesh it's terrific created pic twitter com wYs8IkTmd2|1.2K|852
12:40 PM - 18 Nov 2015|I'm Jewish I don't know Christianity's position refugees All I know flip shit people say Happy Holidays|450|832
12:21 PM - 18 Nov 2015|Please retweet educate public #refugeeswelcome pic twitter com e7CEBXX4DM|18|11
10:52 PM - 17 Nov 2015|Islamic State's goal eliminating grayzone coexistence Muslims West #jihadism http interc pt 1MQ6UkQ @mazmhussain|4|4
10:05 PM - 17 Nov 2015|Are y'all gonna change profile pics Nigerian flag colors pic twitter com D1N30nDFva|738|584
8:12 PM - 16 Nov 2015|This @TheOnion 10 years ago 2003 incredibly prescient http www theonion com multiblogpost this-war-will-destabilize-the-entire-mideast-regio-11534 pic twitter com 59uX0ggsUf|872|871
11:57 AM - 17 Nov 2015|NYT 1938 rabbi pleads allowing Jewish refugees insists Jews Communists pic twitter com b67GDb65Kl|430|249
7:50 AM - 17 Nov 2015|IJ Review Rubio fan fiction ordering decimation Raqqa http journal ijreview com 2015 11 250238-what-defeating-isis-would-look-like utm_source Twitter utm_medium Social utm_content floating-sidebar utm_campaign Sharing pic twitter com 9rYQy2OfLz|26|33
11:24 AM - 17 Nov 2015|@showusyourwork @RawStory @jbouie Exactly Those words I looking I love middle east cultures ppl|1|1
10:44 AM - 17 Nov 2015|Incorrect Tsarnaev parents entered tourist visas Applied asylum Not refugee process https twitter com seanmdav status 666652789884461061|4|5
7:05 AM - 17 Nov 2015|This said GOP State Rep Tony Dale #priceless @shannonrwatts @MomsDemand https twitter com jasstanford status 666471625542385664|3|4
3:01 PM - 16 Nov 2015|US Jul 38 What attitude towards allowing German Austrian political refugees come US pic twitter com 7hMfLbXWFE|4K|1.5K
6:54 PM - 14 Nov 2015|2014 totals Wall Street bonuses 28 5 billion All full-time minimum wage earnings 14 bn http www ips-dc org deep-end-wall-street pic twitter com xvmgTYqFcQ|127|75
1:47 PM - 14 Nov 2015|Very important point @will_mccants' interview w- @voxdotcom Paris attacks mean ISIS strategy pic twitter com mPIPMPbjNB|234|142
